created_at,text
2021-12-03 21:16:11,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:16:04,"RT @pepsi: Congrats, Leo Messi! #LM7 ⚽🐐 https://t.co/jTZb6dHPRo"
2021-12-03 21:15:36,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:12:49,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:10:03,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:09:06,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-03 21:06:16,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:05:58,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:02:19,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-03 21:01:39,"Lewa or Messi. Who deserved the Ballon d'Or❓
-
#Lewandowski #Messi #BallonDor #BallonDor2021 #LM7 #Bayern #PSG… https://t.co/KMmPzWhn4L"
2021-12-03 20:58:41,RT @dunny_33ke: Ronaldo will surprise you on Thursday #LM7
2021-12-03 20:57:49,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:55:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:54:17,@RaeComm Are you really that thick to discount the significance of a Copa america win over a domestic title that's… https://t.co/zqpJUlXMNe
2021-12-03 20:52:21,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:51:40,"@messininavukat Hi 31 🇦🇷🇹🇷 #LM7, directly download videos with share button on Android with Get VDO! ⏬ (link in des… https://t.co/F5URkJvTlv"
2021-12-03 20:49:06,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-03 20:43:01,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-03 20:39:37,@ESPNFC Bla bla bla keep crying #GOA7 #LM7
2021-12-03 20:39:05,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:34:18,@Cristiano You focused on #balondor but you didn’t win and you’ll never win it again because you’re not #LM7 Siuuuu… https://t.co/cPdvwYdXs5
2021-12-03 20:31:58,"Seperating the mother and son just because of prestige issue 🤮

Sorry my idol never do that 🤗
#LM7"
2021-12-03 20:30:32,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:28:16,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:24:37,"Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Bal… https://t.co/USPGte93tn"
2021-12-03 20:22:37,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:22:17,"RT @BitanDutta11: Ronaldo , Eva,  Carvajal and casilas  have one thing in  common : They have been destroyed  several times by Messi on all…"
2021-12-03 20:21:08,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:20:49,"Ronaldo , Eva,  Carvajal and casilas  have one thing in  common : They have been destroyed  several times by Messi… https://t.co/jzVxRwaGVT"
2021-12-03 20:19:35,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:17:13,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:13:58,The agenda against Messi is clear as the sun #LM7 https://t.co/zrkoCZQajx
2021-12-03 20:09:54,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:07:20,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:06:18,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:05:39,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:05:14,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:04:59,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:04:22,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 20:02:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 20:01:19,@Cristiano #LM7 your nightmare https://t.co/xNuQX8GCRe
2021-12-03 19:52:22,@BenjaminOnee @GaryLineker @Cristiano CR5 and the GOA7 #LM7
2021-12-03 19:50:46,@ESPNFC No wonder Suarez called am Mobile  Money (Momo) because his favourite wasn't among the top five CR7  #LM7
2021-12-03 19:42:54,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:29:42,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:29:18,@cr7raprhymes Stay pained from #LM7 ur clown of a idol has been long gone from the GOAT debate😂😂 ever since 2015 th… https://t.co/DU1Pz1eGq0
2021-12-03 19:29:09,RT @WeAreMessi: Leo Messi showing his SEVENTH #BallonDor to the fans attending the game vs Nice. #LM7 https://t.co/AjhMVZmhtm
2021-12-03 19:27:57,#CR801 &gt;&gt;&gt; #LM7 robbery.
2021-12-03 19:27:49,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 19:25:22,"RT @_Amrita_Puglu_: Tom Holland's reaction after meeting Messi at the gala👀
#TomHolland #LM7 #BallonDor2021 https://t.co/1ZrKC0qagC"
2021-12-03 19:24:50,RT @WeAreMessi: On the front page! #Messi #LM7 https://t.co/lS5JwmfX9V
2021-12-03 19:22:11,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:20:57,"Greatest goalscorer of all time but doesn't have the most Golden Boots in history 😂😂😂

Now don’t say he was robbed 
Factos👍🏾👀

#Ronaldo #LM7"
2021-12-03 19:19:08,"RT @thant_junior: @francefootball The Winner is Lionel Messi since he won Copa America 🇦🇷🐐
#ballondor #LM7 https://t.co/Lr7PkfcxN6"
2021-12-03 19:18:42,@ZackCiteh Messi has done this from the day he started playing while also scoring the goals after dribbling past 2… https://t.co/q0VnpnzdVQ
2021-12-03 19:17:59,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:14:10,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 19:13:03,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 19:09:42,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:09:15,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:08:02,@FutbolTotaI Whats the point of comparing them after every match....Messi is way clear #LM7
2021-12-03 19:04:56,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:01:59,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 19:01:58,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:59:31,"RT @BarcaStat: Its amazing how those pages, assumingly for professional channels. Spread such fake stats without checking the data!!!

Thos…"
2021-12-03 18:58:58,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:58:15,"RT @_Amrita_Puglu_: Tom Holland's reaction after meeting Messi at the gala👀
#TomHolland #LM7 #BallonDor2021 https://t.co/1ZrKC0qagC"
2021-12-03 18:55:40,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 18:55:25,"RT @vinar__: In honor of #LM7 day, lets relive Lionel Messi’s insane ballon d’Or triumphs over the years 🔥 #LM7 🔜

 https://t.co/JG09uWVPjW"
2021-12-03 18:54:13,@Cristiano Thanks fro representing Messi's number. #LM7
2021-12-03 18:49:03,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:48:20,You can’t compare him… because there’s no like him. #LM7 https://t.co/ukUoBpslkl
2021-12-03 18:44:38,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:43:37,"@prime_cr6 Good to see you back..
#LM7 shud win at all cost"
2021-12-03 18:40:46,𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢 for the 𝗙𝗿𝗮𝗻𝗰𝗲 𝗙𝗼𝗼𝘁𝗯𝗮𝗹𝗹 magazine. 🐐⚽ #LM7 https://t.co/UzMSv7inQm
2021-12-03 18:38:50,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:28:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:26:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:20:40,RT @WeAreMessi: On the front page! #Messi #LM7 https://t.co/lS5JwmfX9V
2021-12-03 18:18:43,"@hazard1ace @Bottlerpessifc @mood57001727 @PionelPepsi @expert_messi @PionelPessi30 It’s friday bro, don’t they giv… https://t.co/oQr117ztC9"
2021-12-03 18:18:43,"RT @ikhilSharma01: @FIFAcom @Cristiano @ManUtd 😂😂😂
Yes but for #messi !
Performances upto 7 August is the criteria ....
#lm7"
2021-12-03 18:18:39,"RT @BarcaStat: Its amazing how those pages, assumingly for professional channels. Spread such fake stats without checking the data!!!

Thos…"
2021-12-03 18:18:09,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:17:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:13:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:12:44,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:12:43,honestly who cares amout #LM7 when you have #CR800
2021-12-03 18:10:52,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:07:43,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:07:16,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:07:07,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:07:04,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:06:55,@Cristiano Messi has more ballon dors than you. Now go shag Piers Morgan and Patrice Evra. Factos. #LM7
2021-12-03 18:05:50,"RT @BarcaStat: Its amazing how those pages, assumingly for professional channels. Spread such fake stats without checking the data!!!

Thos…"
2021-12-03 18:04:53,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 18:04:47,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 18:02:17,RT @BarcaStat: Just remembered that this happened 😁 #LM7 https://t.co/TQw5fRzsT9
2021-12-03 18:00:14,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 17:58:44,"RT @BarcaWorldwide: Messi really left absolutely everyone crying 🤯

Even now, CR5 propaganda's channels continue to share false stats how t…"
2021-12-03 17:56:21,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:52:55,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:52:44,"RT @mellycrochets: While talking about #LM7, please Retweet 🤲🙏 https://t.co/qksDmZp7Vm"
2021-12-03 17:45:24,𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢 for the 𝗙𝗿𝗮𝗻𝗰𝗲 𝗙𝗼𝗼𝘁𝗯𝗮𝗹𝗹 magazine. 🐐⚽ #LM7 https://t.co/6Tk16DNcOS
2021-12-03 17:45:00,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:43:04,@MessiTheMiracle World Cup jeichalum ballondor win pana koodathu just for #LM7 thing 😍
2021-12-03 17:42:33,RT @BarcaStat: Just remembered that this happened 😁 #LM7 https://t.co/TQw5fRzsT9
2021-12-03 17:41:18,RT @BarcaStat: Just remembered that this happened 😁 #LM7 https://t.co/TQw5fRzsT9
2021-12-03 17:40:36,RT @BarcaStat: Just remembered that this happened 😁 #LM7 https://t.co/TQw5fRzsT9
2021-12-03 17:38:23,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:36:48,"RT @DoubleA_OTW: @MrFilipeOrlando Messi vs City did this. 

Meanwhile someone else was reduced to being a model on the pitch because there…"
2021-12-03 17:36:29,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:36:12,"RT @BarcaStat: Its amazing how those pages, assumingly for professional channels. Spread such fake stats without checking the data!!!

Thos…"
2021-12-03 17:35:23,I guess #LM7 would do. https://t.co/3vj4802UYo
2021-12-03 17:35:21,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:34:56,"RT @onlyGOAThasMORE: Messi FC is resting now, wake up, we have another #LM7 to seal⏳

FIFA Best Voting ends on Dec 10th👍

Vote for Messi: h…"
2021-12-03 17:32:05,Alien himself 🐐🔥❤️🌍#LM7 https://t.co/sVJ6Gt2a4m
2021-12-03 17:31:30,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:29:40,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:29:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 17:26:30,RT @AbdulRe29083031: @talkfcb_ Notice it or not majority of people who are criticizing #LM7 are man utd/rma/cr7 fanboys. There is not that…
2021-12-03 17:25:57,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
